Timestamp,Temperature,Pressure
238787414396,5058,94190
238807296580,5060,94193
238825968304,5058,94190
238844970183,5058,94190
238864038988,5061,94197
238883854922,5060,94182
238902174983,5060,94182
238921535452,5060,94171
238940480612,5061,94197
238961600077,5060,94193
238980980650,5060,94193
239000075809,5058,94201
239020124137,5060,94205
239037961129,5060,94182
239057101444,5060,94193
239075753012,5058,94190
239094415570,5058,94190
239113823747,5058,94179
239132514743,5058,94179
239151320633,5060,94182
239170585582,5058,94190
239189779959,5060,94193
239209948598,5060,94193
239230694577,5061,94174
239250152441,5060,94182
239268631667,5058,94190
239287356621,5058,94201
239305830483,5060,94193
239325444439,5061,94197
239343341795,5060,94193
239361715189,5058,94190
239380849670,5060,94182
239400266076,5061,94174
239420682943,5060,94193
239441436839,5058,94179
239460767412,5060,94193
239480272568,5060,94193
239499470330,5058,94190
239517740078,5058,94190
239536600656,5058,94190
239555100507,5061,94197
239573878585,5060,94182
239593364105,5060,94193
239612530721,5061,94197
239632739778,5060,94216
239651134942,5060,94193
239669766667,5058,94179
239688668233,5058,94190
239709006403,5060,94182
239728417132,5060,94182
239748244525,5056,94187
239769103003,5058,94190
239788456857,5061,94185
239808589664,5058,94179
239829448871,5060,94171
239848957828,5060,94182
239869322039,5060,94193
239888437667,5060,94193
239907265328,5058,94179
239926169290,5060,94193
239945273095,5060,94171
239963787060,5058,94179
239983879086,5061,94197
240003045546,5058,94201
240021386961,5060,94193
240039945874,5058,94179
240058539526,5060,94171
240077934318,5058,94179
240097592597,5058,94167
240116190156,5061,94197
240135090785,5058,94190
240154197089,5058,94190
240173932556,5056,94209
240192913028,5060,94182
240212137508,5060,94182
240230295748,5060,94182
240249577884,5060,94193
240268276275,5060,94193
240287469923,5058,94179
240306064356,5060,94193
240324270772,5058,94179
240343470930,5061,94197
240361483285,5060,94182
240379895116,5060,94193
240398519549,5058,94179
240417515490,5060,94182
240436177580,5061,94185
240454596754,5060,94205
240472851347,5061,94197
240492070567,5058,94179
240510688698,5060,94182
240529806305,5058,94190
240549139847,5058,94190
240568455056,5058,94179
240586602150,5061,94197
240605886734,5058,94201
240624323877,5058,94190
240642465919,5060,94193
240661793628,5058,94190
240681838154,5058,94179
240701315080,5060,94193
240719875452,5061,94197
240738295147,5061,94185
240757896239,5060,94193
240777347176,5058,94190
240796802072,5060,94182
240814853072,5060,94193
240833453183,5060,94182
240854235464,5061,94185
240873012083,5058,94190
240891867244,5061,94185
240910133451,5060,94193
240929114444,5060,94182
240949697403,5060,94193
240970408434,5058,94179
240989067972,5058,94167
241009868533,5061,94197
241029001140,5060,94205
241047989737,5058,94179
241067446299,5060,94182
241087008329,5060,94182
241105944999,5060,94182
241125342500,5060,94193
241144794374,5058,94190
241163952709,5060,94182
241183299533,5058,94179
241202832396,5058,94167
241221921097,5061,94197
241241046255,5061,94185
241259325483,5058,94179
241278002468,5061,94197
241297454760,5061,94197
241315929142,5058,94179
241334905760,5061,94185
241355743144,5060,94193
241374157423,5060,94182
241393006282,5060,94182
241411470352,5058,94167
241430364210,5061,94185
241448943279,5060,94193
241468218176,5058,94179
241487113441,5060,94205
241506863542,5058,94201
241525954534,5058,94167
241544961465,5058,94179
241564099384,5061,94197
241583470998,5058,94167
241601890225,5058,94179
241620974082,5060,94193
241640315020,5060,94182
241659719135,5060,94193
241678176486,5060,94193
241697451643,5058,94190
241716177742,5061,94185
241734830196,5060,94193
241753816241,5061,94197
241773082493,5061,94197
241791666718,5058,94179
241810788127,5060,94182
241829774432,5058,94190
241848523448,5060,94193
241867458816,5058,94190
241886081739,5058,94179
241904718620,5060,94182
241924108412,5058,94179
241943290028,5061,94197
241962372583,5058,94190
241981305139,5060,94193
242000378892,5058,94179
242021185183,5060,94171
242039929980,5058,94190
242058431393,5061,94208
242077296866,5060,94193
242096366869,5060,94193
242115573329,5058,94201
242134426667,5058,94179
242153222974,5060,94171
242171939177,5061,94197
242190530017,5060,94182
242208904765,5058,94190
242227466647,5058,94179
242246588107,5060,94193
242265670610,5058,94190
242284957850,5060,94193
242304404829,5058,94190
242323681341,5058,94190
242342406607,5061,94197
242361130050,5061,94174
242379744431,5058,94179
242400362859,5060,94193
242419016667,5060,94205
242438030316,5061,94208
242456889383,5058,94190
242476064228,5058,94190
242495201731,5058,94179
242513721946,5060,94182
242533016166,5060,94193
242551881430,5058,94190
242570858934,5060,94171
242589457586,5061,94197
242608860138,5058,94190
242627808580,5060,94182
242646792750,5060,94182
242665576453,5060,94182
242684630414,5061,94197
242703205264,5060,94193
242722116727,5058,94179
242740348298,5060,94193
242759529238,5061,94185
242778148359,5058,94190
242797344871,5058,94190
242816265760,5061,94197
242834844725,5058,94167
242854005404,5060,94193
242873836390,5060,94193
242893803834,5061,94197
242912981023,5058,94179
242932501595,5058,94179
242951416547,5061,94208
242969425464,5058,94179
242988736194,5058,94201
243007674479,5060,94193
243026549119,5058,94179
243045797818,5060,94193
243064753759,5058,94179
243083856418,5060,94193
243102346061,5060,94193
243121478199,5060,94193
243140718304,5061,94197
243159785130,5058,94190
243178518000,5060,94205
243196956185,5058,94201
243216186551,5058,94179
243235372907,5060,94205
243254604418,5058,94190
243273482652,5058,94179
243292787340,5058,94190
243312930668,5060,94182
243331749110,5058,94179
243351596502,5058,94190
243370381038,5060,94182
243389366615,5060,94182
243408105318,5058,94190
243434756874,5058,94179
243454253228,5058,94167
243473428386,5058,94201
243492606304,5060,94193
243511718338,5058,94190
243530936933,5058,94190
243550119174,5058,94179
243569942192,5056,94175
243590686452,5061,94197
243609873798,5060,94182
243630522381,5058,94190
243650796124,5060,94182
243669292538,5060,94205
243687656453,5060,94182
243707606969,5060,94182
243726721451,5060,94182
243746216658,5060,94193
243765007028,5060,94193
243783755054,5060,94216
243802211416,5060,94182
243821265585,5058,94190
243840195589,5060,94193
243858853147,5058,94190
243877871379,5060,94193
243897399816,5058,94190
243916678046,5058,94167
243936139712,5058,94190
243954855030,5058,94190
243974545445,5060,94182
243993422168,5058,94190
244012652950,5060,94182
244032323938,5060,94193
244052187684,5058,94179
244070616390,5058,94179
244089299573,5060,94182
244108952383,5060,94216
244128167020,5060,94205
244148865395,5058,94179
244168225604,5060,94205
244187539928,5058,94201
244206629722,5060,94182
244226042847,5058,94190
244245659876,5056,94187
244265041804,5058,94179
244284068942,5058,94190
244302344576,5058,94190
244321334996,5058,94190
244340598435,5058,94190
244359664479,5058,94190
244378473755,5058,94179
244396933815,5060,94193
244416468189,5058,94190
244435357776,5060,94193
244454305540,5060,94193
244472777162,5058,94179
244491932842,5058,94190
244512258876,5060,94193
244531392993,5058,94190
244550270393,5060,94193
244569487113,5060,94193
244588797374,5058,94179
244607392901,5060,94193
244626242229,5058,94190
244645251607,5058,94179
244664268954,5061,94197
244682886304,5061,94208
244701957453,5060,94193
244720785582,5058,94179
244738807989,5061,94197
244758187781,5061,94197
244776990598,5060,94182
244795669459,5060,94193
244814909564,5058,94179
244834416542,5060,94182
244853249568,5060,94193
244872113166,5058,94179
244891348063,5061,94185
244909584635,5056,94175
244928221308,5058,94179
244946001009,5060,94182
244965473196,5060,94193
244984701791,5061,94197
245002567064,5058,94190
245023146950,5060,94193
245044677818,5058,94167
245064371566,5060,94193
245083832086,5061,94208
245102883808,5060,94216
245121621053,5058,94201
245140867825,5058,94179
245159116793,5058,94190
245178032057,5058,94190
245196475554,5060,94182
245214873375,5058,94190
245233981815,5058,94179
245252065836,5058,94179
245271123912,5058,94190
245290185529,5058,94190
245308924389,5058,94190
245328423450,5058,94179
245347606004,5058,94190
245366945692,5060,94193
245385256170,5058,94179
245403884093,5058,94179
245422988418,5060,94205
245442098941,5060,94193
245461032122,5061,94219
245479126508,5060,94193
245498014533,5058,94179
245517304065,5060,94182
245536524327,5060,94193
245555289853,5060,94182
245573621216,5060,94182
245593169392,5060,94182
245612246582,5060,94193
245630754349,5058,94190
245649890289,5060,94182
245668144569,5058,94179
245688184616,5060,94182
245707435086,5058,94190
245726478214,5058,94190
245745272438,5060,94205
245764037391,5058,94190
245782239328,5060,94193
245800980843,5058,94179
245819667203,5058,94179
245837861536,5058,94179
245855803683,5058,94190
245874207910,5060,94205
245893340933,5058,94179
245911952085,5058,94190
245931260836,5058,94179
245950080789,5060,94193
245968752774,5058,94179
245987787725,5058,94179
246005803674,5058,94179
246025009248,5056,94175
246043783993,5060,94205
246062919828,5058,94179
246082312276,5060,94193
246101444362,5058,94201
246120263794,5056,94175
246139629940,5058,94190
246158305414,5058,94190
246177749581,5058,94190
246198297644,5058,94201
246217698686,5058,94179
246236348171,5056,94187
246255214582,5060,94193
246276988261,5060,94182
246295719621,5060,94193
246314233482,5060,94182
246333939677,5060,94205
246353761393,5058,94179
246373433943,5061,94197
246393729144,5058,94179
246411612333,5058,94179
246429594063,5060,94182
246449754005,5056,94187
246467677507,5056,94187
246486880894,5056,94175
246505932772,5060,94182
246525310584,5058,94179
246543486688,5056,94187
246562711429,5058,94190
246581083625,5058,94190
246600361282,5056,94175
246618684156,5060,94182
246637819887,5060,94171
246656282499,5058,94179
246675213753,5060,94205
246694417608,5060,94193
246712568764,5058,94190
246731554549,5058,94190
246749448207,5060,94193
246768266753,5061,94197
246787959876,5060,94205
246807082274,5060,94182
246825407439,5058,94190
246843541668,5060,94193
246861721782,5056,94175
246881171938,5058,94179
246899145908,5058,94190
246918813250,5058,94179
246936962114,5058,94190
246956099460,5058,94179
246977039135,5058,94190
246995585809,5060,94182
247014797216,5056,94187
247034170394,5061,94185
247054035963,5058,94179
247072171442,5058,94179
247091269621,5058,94190
247109160623,5058,94179
247129059630,5060,94193
247147285629,5058,94190
247165726418,5058,94190
247183941844,5060,94193
247203911267,5060,94205
247221926955,5060,94193
247240378890,5056,94175
247259276290,5058,94201
247277861973,5058,94179
247296977809,5060,94193
247316003333,5060,94193
247334228863,5058,94179
247353031576,5058,94179
247372751834,5060,94182
247392241677,5058,94179
247413161926,5056,94175
247433245931,5058,94179
247452543796,5058,94179
247472240460,5056,94187
247491675304,5060,94182
247510986346,5058,94179
247530234889,5058,94190
247549134425,5058,94190
247569203117,5061,94197
247587869477,5058,94167
247608153533,5058,94190
247627970665,5058,94190
247646953377,5060,94193
247667701230,5060,94205
247686868784,5058,94190
247706277899,5060,94193
247724956290,5058,94190
247744549726,5060,94182
247763393324,5060,94182
247782595462,5058,94190
247801561351,5058,94190
247820491615,5060,94193
247839820782,5058,94190
247858006990,5058,94190
247877158815,5060,94205
247895707676,5060,94182
247917980517,5060,94193
247936270995,5058,94167
247954984490,5058,94190
247973031741,5058,94190
247991654560,5058,94179
248010183890,5058,94179
248028746761,5061,94197
248047099999,5056,94187
248065915837,5058,94190
248084103919,5058,94179
248103526263,5060,94205
248122951836,5060,94193
248141617310,5060,94193
248160880905,5058,94190
248179311330,5058,94190
248198828204,5061,94197
248218687627,5060,94182
248236684305,5058,94190
248255167646,5060,94182
248273301042,5058,94179
248292801770,5058,94179
248312509632,5058,94190
248331457969,5058,94190
248351001979,5061,94185
248370970985,5058,94179
248390047394,5060,94182
248408456829,5058,94190
248427694590,5058,94190
248446816207,5056,94187
248465981730,5060,94193
248484684444,5058,94190
248503806269,5060,94205
248522918876,5060,94182
248541830547,5058,94179
248560835133,5056,94187
248580241279,5058,94190
248599079513,5056,94175
248618282535,5058,94190
248637107540,5056,94175
248655594266,5060,94205
248675261087,5060,94193
248693472815,5060,94182
248712358705,5060,94205
248730903660,5058,94190
248749773143,5058,94201
248768346119,5058,94190
248786785033,5060,94193
248805610610,5060,94193
248824237856,5060,94171
248843568065,5060,94182
248862171301,5056,94187
248880931358,5058,94190
248899431834,5060,94193
248918052882,5060,94182
248937441007,5056,94175
248956456479,5058,94190
248975261432,5060,94193
248994431642,5058,94190
249013204408,5058,94190
249031755404,5058,94179
249050914573,5056,94187
249071019567,5060,94182
249096073376,5058,94179
249114922599,5058,94179
249133692292,5058,94179
249152386724,5058,94190
249172069587,5058,94190
249191433077,5058,94201
249210700682,5058,94179
249230208962,5060,94193
249249025113,5056,94198
249268350218,5058,94201
249288026570,5056,94198
249306590014,5056,94175
249325876525,5060,94205
249346411725,5060,94193
249365916880,5058,94190
249385263912,5060,94193
249404049594,5060,94193
249423164857,5058,94201
249442735324,5058,94179
249461742619,5058,94190
249480923610,5056,94187
249500272882,5058,94190
249518943461,5060,94205
249538012422,5058,94167
249557300287,5058,94190
249575751649,5058,94190
249595130660,5056,94153
249614067799,5060,94193
249632993844,5060,94182
249652135565,5060,94182
249670700260,5058,94179
249690250988,5060,94193
249709972756,5060,94193
249728884374,5060,94193
249748278125,5056,94198
249766817611,5056,94175
249786640420,5058,94190
249805704850,5058,94190
249825480107,5058,94190
249844450371,5058,94179
249863673445,5060,94193
249883073341,5058,94190
249901819597,5056,94198
249920816371,5056,94175
249940056320,5056,94187
249958652941,5056,94187
249977874401,5060,94193
249997276120,5058,94179
250016381851,5060,94193
250035178731,5058,94179
250053948111,5058,94190
250072552649,5058,94179
250091464997,5058,94201
250110148336,5056,94175
250130012499,5058,94179
250150454261,5060,94193
250169260881,5060,94193
250187780003,5056,94187
250207094795,5060,94193
250226049642,5058,94190
250244704544,5056,94175
250263435956,5060,94182
250282373408,5058,94190
250303380739,5058,94201
250322098088,5058,94190
250340179296,5058,94179
250358736803,5056,94175
250377897534,5058,94190
250396856809,5056,94187
250415209942,5056,94175
250433897604,5056,94198
250456158883,5058,94213
250474876754,5056,94198
250494109724,5058,94190
250513212799,5056,94198
250532259000,5058,94190
250551701552,5056,94175
250570281558,5058,94190
250590812799,5058,94179
250610696702,5056,94187
250630643676,5060,94193
250650977263,5056,94164
250670815176,5058,94190
250689739347,5058,94190
250708415602,5060,94193
250727763884,5056,94175
250746369724,5060,94182
250765826026,5058,94190
250784600979,5056,94187
250803456556,5058,94179
250822478486,5056,94187
250841408386,5060,94205
250861318225,5060,94205
250880033908,5058,94201
250898522301,5058,94179
250919556819,5058,94190
250939510408,5058,94190
250957890469,5055,94184
250977586664,5058,94201
250995798549,5058,94190
251015305371,5056,94187
251035101670,5056,94175
251054108913,5058,94201
251074257032,5056,94175
251092850059,5056,94187
251112139435,5058,94190
251132835102,5058,94190
251153779517,5056,94198
251174308987,5060,94205
251193601592,5058,94201
251213843668,5058,94179
251233771945,5058,94190
251253555744,5058,94179
251274765574,5058,94190
251293704275,5056,94187
251312639592,5058,94201
251332176205,5060,94205
251350121790,5056,94175
251369437155,5058,94190
251389215694,5060,94193
251408728870,5056,94187
251434885066,5058,94179
251454238243,5055,94184
251472372733,5058,94179
251491691171,5060,94193
251509997273,5058,94201
251528863945,5058,94179
251548361496,5056,94187
251567033273,5060,94193
251585846454,5058,94201
251604631251,5058,94179
251623218081,5060,94193
251642511988,5058,94190
251660693821,5056,94187
251679818146,5060,94193
251699420436,5060,94205
251718605542,5056,94187
251736590918,5058,94179
251754719314,5060,94193
251772981458,5061,94197
251791287196,5056,94175
251809681684,5058,94190
251828227263,5060,94182
251848544548,5060,94182
251866654298,5058,94179
251885092014,5056,94187
251903530251,5058,94179
251921998904,5060,94182
251941203697,5056,94187
251960497553,5058,94201
251979866303,5058,94179
251998490320,5058,94190
252018056412,5058,94190
252036438035,5060,94182
252056252146,5056,94187
252074274084,5058,94190
252092313054,5056,94175
252111847636,5058,94167
252130904931,5060,94182
252150183629,5058,94179
252168824417,5060,94193
252187311091,5056,94175
252206141877,5058,94179
252225450992,5058,94179
252245064688,5056,94187
252263657299,5060,94182
252283095841,5060,94193
252301596421,5058,94179
252320397832,5056,94187
252339285857,5056,94187
252358856741,5056,94187
252378931267,5060,94182
252398707618,5060,94193
252417461790,5058,94190
252437084236,5060,94182
252455939032,5058,94190
252474793881,5060,94182
252494508149,5056,94175
252513567683,5060,94193
252532640602,5058,94179
252551498055,5056,94187
252569900875,5060,94182
252588730099,5056,94187
252608099526,5058,94179
252627130258,5058,94190
252645991356,5060,94193
252663636058,5056,94164
252682737206,5056,94187
252701692627,5056,94187
252721434968,5056,94175
252739623259,5056,94175
252758212380,5060,94193
252778422998,5060,94193
252797501959,5056,94175
252815840510,5056,94187
252833950312,5058,94190
252851988083,5058,94179
252871936360,5060,94182
252891137299,5058,94179
252910557664,5060,94193
252929733551,5060,94205
252947938352,5058,94179
252967529080,5056,94187
252985632007,5056,94175
253004696281,5058,94190
253023897584,5058,94190
253043931069,5058,94190
253063487214,5060,94193
253082674611,5056,94187
253101761801,5060,94193
253122904860,5060,94193
253141765281,5056,94198
253159772845,5058,94190
253179353989,5058,94190
253198654771,5058,94190
253218329665,5058,94179
253237288366,5060,94193
253255885612,5056,94187
253275135457,5056,94187
253294583582,5060,94182
253313970093,5058,94190
253332530360,5060,94193
253351655935,5058,94190
253370003548,5058,94190
253389280320,5058,94190
253408577873,5058,94190
253427457304,5058,94190
253446156737,5058,94201
253465172313,5058,94190
253483576227,5056,94187
253502815551,5058,94190
253521649150,5060,94182
253540285510,5056,94175
253559474626,5058,94179
253578561816,5056,94187
253597289999,5058,94201
253616063910,5058,94179
253635111882,5058,94190
253654184072,5058,94190
253672577310,5056,94187
253691799290,5060,94182
253710103101,5056,94175
253728884252,5056,94198
253747652174,5058,94201
253766221972,5058,94190
253784890416,5058,94190
253803972033,5058,94190
253822848600,5056,94187
253841526418,5058,94179
253860016686,5058,94179
253878809347,5058,94190
253898192524,5058,94179
253916493002,5058,94190
253935214726,5058,94190
253954152282,5056,94187
253972961662,5056,94198
253991448336,5060,94182
254010548390,5060,94193
254029250011,5060,94205
254048931467,5060,94171
254067754440,5058,94179
254086890797,5058,94179
254105530699,5056,94198
254124798356,5056,94198
254143806120,5058,94190
254163317681,5056,94187
254182208988,5055,94184
254201363833,5060,94182
254220006652,5060,94193
254238771605,5058,94190
254257682703,5060,94182
254276858694,5058,94190
254295695105,5058,94179
254314483131,5056,94175
254333609279,5056,94175
254352520950,5058,94179
254371937668,5058,94190
254390341010,5060,94193
254409174400,5056,94187
254428052685,5058,94190
254447076803,5058,94190
254466100608,5056,94187
254485665398,5056,94164
254504367748,5056,94187
254523450928,5060,94193
254542017445,5060,94193
254560905157,5058,94179
254579949223,5058,94179
254598922195,5060,94193
254617450067,5060,94193
254636599808,5058,94190
254655904496,5056,94175
254674786063,5058,94190
254698901338,5056,94187
254717560667,5056,94187
254736431869,5058,94179
254754737086,5056,94198
254773770266,5058,94190
254792648552,5056,94198
254811414599,5056,94175
254830392571,5056,94187
254849237992,5056,94187
254867989039,5058,94167
254886462015,5056,94175
254906447115,5058,94190
254924900977,5058,94179
254943530097,5056,94187
254962662704,5060,94216
254981743436,5058,94179
255001407288,5058,94190
255020535727,5056,94198
255039771145,5056,94175
255058053967,5058,94179
255076902096,5058,94179
255095153616,5058,94190
255115308193,5058,94179
255134583611,5060,94182
255153282679,5058,94201
255172199142,5056,94187
255191122739,5058,94179
255210781071,5056,94187
255229956489,5058,94190
255248831077,5056,94187
255266425987,5056,94187
255284840370,5056,94175
255303252409,5058,94190
255321939811,5056,94187
255341556372,5060,94193
255361185849,5058,94190
255380608609,5060,94193
255399349657,5058,94201
255418460440,5058,94179
255437773358,5056,94187
255456952786,5058,94190
255476393932,5058,94190
255495984712,5058,94190
255515942676,5058,94167
255536173659,5056,94175
255555396733,5058,94179
255573613410,5058,94190
255593490385,5058,94201
255613609129,5058,94201
255632788298,5058,94190
255651484033,5058,94179
255670715284,5058,94190
255689212062,5060,94205
255709086590,5058,94167
255728665547,5058,94190
255748468044,5056,94187
255767774867,5056,94187
255786865911,5060,94193
255805323471,5056,94187
255824691805,5058,94190
255842886554,5058,94190
255861990932,5060,94182
255881486764,5056,94187
255901892798,5056,94187
255921297017,5056,94175
255941666644,5058,94190
255961370965,5058,94179
255979840451,5058,94190
255998670560,5056,94187
256018244517,5056,94187
256038183888,5058,94201
256057285765,5058,94201
256075690617,5056,94187
256094945618,5058,94201
256114524836,5056,94164
256134376811,5058,94201
256154079049,5058,94179
256173120458,5058,94190
256191929317,5060,94193
256211849521,5060,94193
256231743684,5058,94190
256250578428,5058,94190
256271401802,5058,94179
256290927113,5058,94213
256310700079,5058,94201
256329122275,5058,94179
256348111809,5058,94213
256368253626,5058,94190
256386318429,5056,94187
256405203225,5056,94187
256423758804,5056,94187
256443566614,5056,94198
256462205109,5056,94187
256480710377,5056,94187
256499051011,5056,94187
256519126370,5058,94190
256537696116,5056,94187
256556008000,5058,94201
256574712224,5056,94187
256594124047,5058,94190
256613992637,5058,94201
256633326492,5056,94187
256652836647,5060,94193
256670605827,5056,94187
256690376241,5060,94193
256709909313,5058,94190
256728144479,5056,94175
256746970525,5058,94190
256766229276,5060,94193
256786347395,5058,94190
256805284274,5056,94175
256824625108,5058,94201
256844479584,5058,94190
256862748343,5058,94201
256880928457,5058,94190
256900671996,5056,94198
256922294843,5056,94175
256941888539,5060,94182
256961438694,5058,94190
256980565623,5058,94190
257001434830,5056,94164
257020239783,5056,94187
257039041611,5056,94164
257057867813,5058,94190
257077726768,5056,94175
257096386097,5060,94193
257116160052,5058,94201
257134068554,5056,94198
257153141109,5056,94187
257171952728,5060,94182
257190853878,5060,94193
257210390335,5056,94187
257229259871,5058,94179
257249280804,5056,94187
257269972877,5056,94187
257288908141,5056,94187
257308725794,5058,94190
257327762359,5056,94175
257345716329,5056,94175
257365386327,5058,94190
257385915901,5058,94190
257406084072,5058,94213
257425174960,5058,94190
257445018655,5058,94190
257464400478,5060,94182
257482993766,5060,94182
257501527366,5056,94198
257520547786,5058,94201
257539943672,5056,94175
257558815343,5058,94201
257577588785,5056,94175
257596130042,5056,94175
257614154949,5058,94190
257632782560,5056,94198
257652424224,5056,94198
257672016567,5058,94201
257692264112,5058,94190
257711573227,5058,94190
257731040935,5058,94167
257750237083,5058,94190
257768340635,5056,94175
257787605428,5056,94175
257806297413,5056,94175
257825712152,5058,94201
257844712989,5058,94190
257864983503,5056,94175
257884614074,5058,94167
257903295382,5060,94193
257922451061,5058,94190
257940760132,5056,94187
257961198457,5058,94190
257980211846,5056,94175
258000377725,5058,94190
258020423449,5058,94201
258042121295,5058,94179
258060860780,5056,94187
258079630628,5058,94179
258098360738,5056,94187
258117482563,5058,94190
258136315693,5056,94187
258155638246,5056,94187
258173963463,5056,94198
258194058926,5058,94201
258212498361,5055,94184
258232705177,5056,94175
258252660485,5056,94175
258272937249,5056,94175
258291987512,5056,94187
258310742934,5058,94179
258329623772,5060,94193
258348793201,5058,94190
258368422522,5058,94190
258387662836,5060,94216
258406510392,5058,94190
258424786756,5055,94172
258444491337,5056,94175
258464584925,5058,94190
258483377430,5056,94164
258501845458,5058,94179
258520688900,5056,94198
258539066825,5055,94184
258557128659,5058,94179
258576060798,5056,94187
258595096791,5058,94190
258613699245,5058,94179
258632879976,5056,94187
258651903573,5056,94175
258670602433,5056,94187
258692103353,5056,94175
258712492304,5055,94195
258732735839,5056,94209
258752315525,5056,94187
258772170417,5058,94179
258790855892,5058,94190
258810420161,5056,94175
258829966931,5058,94190
258849607189,5056,94187
258868101207,5058,94190
258887914433,5056,94187
258908109427,5058,94179
258926235166,5058,94179
258945166003,5058,94190
258964799543,5055,94195
258983888400,5056,94187
259002477052,5058,94179
259022053405,5058,94190
259040992003,5056,94187
259059892371,5056,94175
259079461745,5060,94182
259098822110,5058,94179
259118335859,5058,94179
259137382112,5058,94190
259155766599,5058,94179
259175059257,5055,94184
259194925607,5058,94179
259212917650,5055,94184
259232129058,5058,94190
259251336611,5056,94187
259270149845,5058,94201
259289181150,5058,94179
259308121675,5058,94179
259327559383,5058,94190
259346356627,5056,94175
259366346414,5056,94187
259385791570,5056,94187
259404584127,5056,94175
259423496527,5058,94190
259442996214,5056,94187
259462983553,5055,94172
259482683342,5056,94175
259501832876,5056,94175
259521232459,5056,94175
259540832978,5058,94201
259560157719,5056,94164
259580325733,5058,94190
259599243810,5058,94190
259617907722,5058,94190
259645227294,5058,94190
259664487295,5055,94172
259682606212,5058,94179
259701890640,5058,94190
259721846104,5056,94187
259741760944,5056,94187
259759961683,5058,94201
259778555075,5056,94187
259798395488,5058,94179
259817045025,5056,94187
259837025802,5056,94175
259856095909,5055,94184
259875485076,5055,94184
259894273935,5056,94175
259912297696,5056,94175
259932173577,5058,94167
259950387910,5056,94175
259968907032,5055,94184
259989016297,5056,94175
260008730044,5056,94175
260028225669,5055,94195
260046950362,5058,94190
260066558745,5056,94175
260086257753,5058,94179
260104776094,5055,94161
260124990410,5058,94201
260143783436,5056,94187
260161650271,5056,94187
260179925645,5058,94201
260199048825,5058,94179
260218288357,5058,94201
260237367526,5060,94193
260256390707,5056,94187
260276727157,5056,94187
260295681692,5058,94190
260314903777,5058,94179
260333093995,5056,94187
260352086030,5055,94184
260370929784,5058,94201
260388901931,5056,94175
260408410368,5056,94187
260428556612,5058,94179
260448089580,5058,94190
260467241405,5055,94184
260486318543,5056,94175
260504957976,5056,94175
260526069889,5058,94190
260552899048,5058,94190
260572184049,5056,94187
260590475673,5058,94179
260610991393,5056,94187
260632165962,5055,94184
260650902114,5058,94179
260670586122,5058,94179
260689713103,5055,94206
260708061185,5056,94187
260727686443,5056,94187
260747299619,5058,94201
260765373796,5056,94187
260784067291,5058,94190
260803068753,5058,94190
260823981710,5056,94187
260842179376,5056,94175
260860739955,5058,94201
260878865539,5058,94179
260899015272,5056,94187
260917413353,5058,94201
260936817989,5058,94190
260955417943,5055,94184
260974227167,5056,94187
260992553582,5058,94190
261011746604,5058,94190
261030576557,5055,94184
261050661134,5055,94184
261070837170,5058,94179
261089044784,5058,94190
261107882340,5058,94190
261126581461,5056,94187
261146886037,5058,94190
261164920996,5056,94175
261183834646,5055,94172
261202353403,5056,94187
261222345846,5056,94187
261242222978,5060,94193
261261846101,5058,94190
261280816365,5056,94187
261298990541,5058,94190
261318439656,5056,94175
261341167493,5058,94179
261361384570,5058,94190
261381042068,5056,94187
261400877065,5058,94179
261419711132,5058,94190
261437954735,5056,94187
261457802961,5056,94187
261479239923,5058,94179
261499618301,5055,94172
261518773147,5056,94175
261538929912,5056,94187
261559016208,5056,94187
261577697464,5058,94179
261595785131,5058,94179
261614646750,5056,94198
261634829608,5058,94190
261652493789,5056,94175
261671557490,5058,94190
261691126342,5056,94175
261709540257,5056,94198
261727343290,5055,94195
261745367260,5056,94187
261764503825,5058,94190
261785133502,5056,94187
261803398407,5055,94172
261821824769,5056,94187
261841638308,5056,94175
261861400232,5055,94184
261879367483,5058,94190
261898797847,5055,94195
261916905254,5056,94175
261936117547,5056,94198
261955724056,5056,94187
261974446822,5055,94184
261993908800,5056,94175
262012410162,5058,94190
262030908450,5058,94179
262050271524,5056,94187
262069693138,5056,94175
262090839947,5058,94179
262110202291,5058,94190
262130668741,5056,94187
262149933117,5056,94198
262168974474,5056,94175
262187807552,5056,94198
262206884481,5056,94187
262226385002,5056,94175
262245058289,5056,94187
262263920481,5056,94187
262283375272,5058,94190
262303598703,5060,94182
262322806152,5056,94187
262343085885,5058,94179
262363634313,5055,94184
262382253903,5058,94190
262401333905,5058,94179
262420392867,5056,94187
262439688180,5058,94179
262459841195,5056,94175
262479712649,5056,94198
262500239515,5056,94209
262518773272,5058,94190
262537458799,5056,94175
262556285991,5055,94206
262576027603,5058,94190
262594330216,5058,94190
262613242356,5060,94193
262632208192,5055,94184
262651609182,5055,94172
262669721120,5056,94187
262688439302,5055,94172
262706966705,5056,94187
262727124355,5056,94175
262745497541,5058,94201
262764898478,5056,94198
262783460204,5058,94190
262801596568,5055,94184
262820257147,5056,94187
262838891997,5058,94179
262857747158,5058,94179
262877495020,5056,94187
262896291483,5058,94201
262915574244,5056,94187
262934758569,5055,94184
262954914396,5058,94190
262973995545,5056,94187
262994577514,5058,94190
263013488352,5058,94190
263033052725,5058,94179
263052212988,5056,94187
263071185908,5056,94187
263090754865,5056,94198
263109191748,5056,94187
